Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00625_100","Benzo(k)fluoranthene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00625","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00625_1","01/01/1995 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00625_100","Benzo(k)fluoranthene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00625","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00625_2","01/01/1997 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEGRT01","26RT01","26RT01 - Retie","SPO-BEGRT01_01047_100","SO42- in PM2.5","5.05330","51.23086","23.0","m","rural","background","01/01/2009 00:00:00","","SAM-BEGRT01_01047","2.0","m","","","","","","","Other","","","0","","","","","Retie","","","","","","","","","","SPP-BEGRT01_01047_1","01/01/2009 00:00:00","","active","","","","","LVSauto1","","gravi","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEGRT01","26RT01","26RT01 - Retie","SPO-BEGRT01_01629_100","Ca2+ in PM2.5","5.05330","51.23086","23.0","m","rural","background","01/01/2009 00:00:00","","SAM-BEGRT01_01629","2.0","m","","","","","","","Other","","","0","","","","","Retie","","","","","","","","","","SPP-BEGRT01_01629_1","01/01/2009 00:00:00","","active","","","","","LVSauto1","","gravi","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEGRT01","26RT01","26RT01 - Retie","SPO-BEGRT01_01631_100","Cl- in PM2.5","5.05330","51.23086","23.0","m","rural","background","01/01/2009 00:00:00","","SAM-BEGRT01_01631","2.0","m","","","","","","","Other","","","0","","","","","Retie","","","","","","","","","","SPP-BEGRT01_01631_1","01/01/2009 00:00:00","","active","","","","","LVSauto1","","gravi","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEGRT01","26RT01","26RT01 - Retie","SPO-BEGRT01_01657_100","K+ in PM2.5","5.05330","51.23086","23.0","m","rural","background","01/01/2009 00:00:00","","SAM-BEGRT01_01657","2.0","m","","","","","","","Other","","","0","","","","","Retie","","","","","","","","","","SPP-BEGRT01_01657_1","01/01/2009 00:00:00","","active","","","","","LVSauto1","","gravi","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEGRT01","26RT01","26RT01 - Retie","SPO-BEGRT01_01659_100","Mg2+ in PM2.5","5.05330","51.23086","23.0","m","rural","background","01/01/2009 00:00:00","","SAM-BEGRT01_01659","2.0","m","","","","","","","Other","","","0","","","","","Retie","","","","","","","","","","SPP-BEGRT01_01659_1","01/01/2009 00:00:00","","active","","","","","LVSauto1","","gravi","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEGRT01","26RT01","26RT01 - Retie","SPO-BEGRT01_01668_100","Na+  in PM2.5","5.05330","51.23086","23.0","m","rural","background","01/01/2009 00:00:00","","SAM-BEGRT01_01668","2.0","m","","","","","","","Other","","","0","","","","","Retie","","","","","","","","","","SPP-BEGRT01_01668_1","01/01/2009 00:00:00","","active","","","","","LVSauto1","","gravi","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEGRT01","26RT01","26RT01 - Retie","SPO-BEGRT01_01771_100","EC in PM2.5","5.05330","51.23086","23.0","m","rural","background","01/01/2009 00:00:00","","SAM-BEGRT01_01771","2.0","m","","","","","","","Other","","","0","","","","","Retie","","","","","","","","","","SPP-BEGRT01_01771_1","01/01/2009 00:00:00","","active","","","","","LVSauto1","","gravi","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEGRT01","26RT01","26RT01 - Retie","SPO-BEGRT01_01772_100","OC in PM2.5","5.05330","51.23086","23.0","m","rural","background","01/01/2009 00:00:00","","SAM-BEGRT01_01772","2.0","m","","","","","","","Other","","","0","","","","","Retie","","","","","","","","","","SPP-BEGRT01_01772_1","01/01/2009 00:00:00","","active","","","","","LVSauto1","","gravi","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR822","50R822","50R822 - ANTWERPEN","SPO-BEVR822_00475_100","C8H18","4.34128","51.26429","0.0","m","suburban","background","01/01/2017 00:00:00","","SAM-BEVR822_00475","3.0","m","","","","","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BEVR822_00475_1","01/01/2017 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR822","50R822","50R822 - ANTWERPEN","SPO-BEVR822_00482_100","o-C6H4-(CH3)2","4.34128","51.26429","0.0","m","suburban","background","01/01/2017 00:00:00","","SAM-BEVR822_00482","3.0","m","","","","","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BEVR822_00482_1","01/01/2017 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR822","50R822","50R822 - ANTWERPEN","SPO-BEVR822_00486_100","H3C-(CH2)3-CH3","4.34128","51.26429","0.0","m","suburban","background","01/01/2017 00:00:00","","SAM-BEVR822_00486","3.0","m","","","","","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BEVR822_00486_1","01/01/2017 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR822","50R822","50R822 - ANTWERPEN","SPO-BEVR822_06008_100","H2C=CH-CH2-CH2-CH3","4.34128","51.26429","0.0","m","suburban","background","01/01/2017 00:00:00","","SAM-BEVR822_06008","3.0","m","","","","","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BEVR822_06008_1","01/01/2017 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR822","50R822","50R822 - ANTWERPEN","SPO-BEVR822_06011_100","1,2,4-C6H3(CH3)3","4.34128","51.26429","0.0","m","suburban","background","01/01/2017 00:00:00","","SAM-BEVR822_06011","3.0","m","","","","","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BEVR822_06011_1","01/01/2017 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR822","50R822","50R822 - ANTWERPEN","SPO-BEVR822_06012_100","1,2,3-C6H3(CH3)3","4.34128","51.26429","0.0","m","suburban","background","01/01/2017 00:00:00","","SAM-BEVR822_06012","3.0","m","","","","","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BEVR822_06012_1","01/01/2017 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR822","50R822","50R822 - ANTWERPEN","SPO-BEVR822_06013_100","1,3,5-C6H3(CH3)3","4.34128","51.26429","0.0","m","suburban","background","01/01/2017 00:00:00","","SAM-BEVR822_06013","3.0","m","","","","","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BEVR822_06013_1","01/01/2017 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEVR822","50R822","50R822 - ANTWERPEN","SPO-BEVR822_06016_100","C6H12","4.34128","51.26429","0.0","m","suburban","background","01/01/2017 00:00:00","","SAM-BEVR822_06016","3.0","m","","","","","","","Other","","","0","","","","","Antwerpen","","","","","","","","","","SPP-BEVR822_06016_1","01/01/2017 00:00:00","","automatic","other","","","","","","","","ref","","1","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00625_100","Benzo(k)fluoranthene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00625","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00625_3","01/01/2000 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00643_100","Fluoranthene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00643","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00643_1","01/01/1995 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00643_100","Fluoranthene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00643","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00643_2","01/01/1997 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00643_100","Fluoranthene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00643","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00643_3","01/01/2000 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00654_100","Indeno-(1,2,3-cd)pyrene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00654","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00654_1","01/01/1995 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00654_100","Indeno-(1,2,3-cd)pyrene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00654","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00654_2","01/01/1997 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00654_100","Indeno-(1,2,3-cd)pyrene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00654","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00654_3","01/01/2000 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00715_100","Pyrene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00715","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00715_1","01/01/1995 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMGK10","00GK10","00GK10 - GENK","SPO-BEMGK10_05073_100","Cu in PM10","5.48579","50.92217","45.0","m","suburban","industrial","01/01/2008 00:00:00","01/08/2008 00:00:00","SAM-BEMGK10_05073","2.0","m","","","","","","","Other","","","0","","","","","Genk","","","","","","","","","","SPP-BEMGK10_05073_1","01/01/2008 00:00:00","","automatic","other","","","","","","","","ref","","140","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMGK11","00GK11","00GK11 - Genk","SPO-BEMGK11_05012_100","Pb in PM10","5.52037","50.93161","71.0","m","suburban","industrial","01/05/2009 00:00:00","27/12/2023 00:00:00","SAM-BEMGK11_05012","2.0","m","","","","","","","Other","","","0","","","","","Genk","","","","","","","","","","SPP-BEMGK11_05012_1","01/05/2009 00:00:00","","automatic","other","","","","","","","","ref","","80","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMGK11","00GK11","00GK11 - Genk","SPO-BEMGK11_05014_100","Cd in PM10","5.52037","50.93161","71.0","m","suburban","industrial","01/05/2009 00:00:00","27/12/2023 00:00:00","SAM-BEMGK11_05014","2.0","m","","","","","","","Other","","","0","","","","","Genk","","","","","","","","","","SPP-BEMGK11_05014_1","01/05/2009 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMGK11","00GK11","00GK11 - Genk","SPO-BEMGK11_05015_100","Ni in PM10","5.52037","50.93161","71.0","m","suburban","industrial","01/05/2009 00:00:00","27/12/2023 00:00:00","SAM-BEMGK11_05015","2.0","m","","","","","","","Other","","","0","","","","","Genk","","","","","","","","","","SPP-BEMGK11_05015_1","01/05/2009 00:00:00","","automatic","other","","","","","","","","ref","","50","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMGK11","00GK11","00GK11 - Genk","SPO-BEMGK11_05016_100","Cr in PM10","5.52037","50.93161","71.0","m","suburban","industrial","01/05/2009 00:00:00","27/12/2023 00:00:00","SAM-BEMGK11_05016","2.0","m","","","","","","","Other","","","0","","","","","Genk","","","","","","","","","","SPP-BEMGK11_05016_1","01/05/2009 00:00:00","","automatic","other","","","","","","","","ref","","60","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMGK11","00GK11","00GK11 - Genk","SPO-BEMGK11_05017_100","Mn in PM10","5.52037","50.93161","71.0","m","suburban","industrial","01/05/2009 00:00:00","27/12/2023 00:00:00","SAM-BEMGK11_05017","2.0","m","","","","","","","Other","","","0","","","","","Genk","","","","","","","","","","SPP-BEMGK11_05017_1","01/05/2009 00:00:00","","automatic","other","","","","","","","","ref","","30","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMGK11","00GK11","00GK11 - Genk","SPO-BEMGK11_05018_100","As in PM10","5.52037","50.93161","71.0","m","suburban","industrial","01/09/2009 00:00:00","27/12/2023 00:00:00","SAM-BEMGK11_05018","2.0","m","","","","","","","Other","","","0","","","","","Genk","","","","","","","","","","SPP-BEMGK11_05018_1","01/09/2009 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEMGK11","00GK11","00GK11 - Genk","SPO-BEMGK11_05063_100","Zn in PM10","5.52037","50.93161","71.0","m","suburban","industrial","01/05/2009 00:00:00","27/12/2023 00:00:00","SAM-BEMGK11_05063","2.0","m","","","","","","","Other","","","0","","","","","Genk","","","","","","","","","","SPP-BEMGK11_05063_1","01/05/2009 00:00:00","","automatic","other","","","","","","","","ref","","20","ug.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00715_100","Pyrene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00715","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00715_2","01/01/1997 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00715_100","Pyrene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00715","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00715_3","01/01/2000 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00763_100","Dibenzo(ah)anthracene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00763","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00763_1","01/01/1995 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00763_100","Dibenzo(ah)anthracene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00763","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00763_2","01/01/1997 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_00763_100","Dibenzo(ah)anthracene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_00763","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_00763_3","01/01/2000 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","4","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_04406_100","Chrysene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_04406","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_04406_1","01/01/1995 00:00:00","","automatic","other","","","","","","","","ref","","10","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
"Belgium","BE.CELINE-IRCEL.AQ","2024","NET-Flanders","Flanders","UTC","BEPR750","60R750","60R750 - ZELZATE","SPO-BEPR750_04406_100","Chrysene","3.82292","51.19606","6.0","m","suburban","industrial","01/01/1995 00:00:00","","SAM-BEPR750_04406","2.0","m","","","","","","","Other","","","0","","","","","Zelzate","","","","","","","","","","SPP-BEPR750_04406_2","01/01/1997 00:00:00","","automatic","other","","","","","","","","ref","","1","ng.m-3","","http://report.irceline.be/qa/","1","day","1","day","http://cdr.eionet.europa.eu/be/eu/aqd/d/envam0krq/BE_D_methods_2025_v4.xml","20/09/2025 14:00:15"
